"Id","DiffId","Language","ProjId","ProjName","CommitSha","CommitMessage","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","EditScript","nCopies","nMoves","nUpdates","nCUpdates","nMUpdates","nSplits","nMerges","RunTime"
"4240","361","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberMemberTagRelationMapper.xml",,,"5","0","0","[{'mode': 'update', 'src_line': 82, 'dest_line': 82, 'str_diff': [[[18, 24]], [[18, 24]]], 'indent_offset': 0, 'edit_action': 'Update line 82 to line 82.'}, {'mode': 'update', 'src_line': 85, 'dest_line': 85, 'str_diff': [[[1, 3]], [[1, 0]]], 'indent_offset': 0, 'edit_action': 'Update line 85 to line 85.'}, {'mode': 'update', 'src_line': 87, 'dest_line': 86, 'str_diff': [[[8, 15]], [[8, 15]]], 'indent_offset': 0, 'edit_action': 'Update line 87 to line 86.'}, {'mode': 'update', 'src_line': 94, 'dest_line': 94, 'str_diff': [[[18, 24]], [[18, 24]]], 'indent_offset': 0, 'edit_action': 'Update line 94 to line 94.'}, {'mode': 'update', 'src_line': 99, 'dest_line': 99, 'str_diff': [[[0, 4]], [[0, 0]]], 'indent_offset': 0, 'edit_action': 'Update line 99 to line 99.'}]","0","0","5","0","0","0","0","96.4935"
"4241","363","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberReceiveAddressMapper.xml",,,"7","5","0","[{'mode': 'update', 'src_line': 83, 'dest_line': 83, 'str_diff': [[[34, 40]], [[34, 39]]], 'indent_offset': 0, 'edit_action': 'Update line 83 to line 83.'}, {'mode': 'delete', 'src_line': 86, 'dest_line': 86, 'edit_action': 'Delete line 86.'}, {'mode': 'delete', 'src_line': 89, 'dest_line': 89, 'edit_action': 'Delete line 89.'}, {'mode': 'update', 'src_line': 101, 'dest_line': 101, 'str_diff': [[[34, 40]], [[34, 39]]], 'indent_offset': 0, 'edit_action': 'Update line 101 to line 101.'}, {'mode': 'delete', 'src_line': 106, 'dest_line': 106, 'edit_action': 'Delete line 106.'}, {'mode': 'delete', 'src_line': 127, 'dest_line': 127, 'edit_action': 'Delete line 127.'}, {'mode': 'delete', 'src_line': 178, 'dest_line': 178, 'edit_action': 'Delete line 178.'}]","0","0","2","0","0","0","0","165.373"
"4242","364","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberRuleSettingMapper.xml",,,"6","2","0","[{'mode': 'update', 'src_line': 81, 'dest_line': 81, 'str_diff': [[[18, 24]], [[18, 24]]], 'indent_offset': 0, 'edit_action': 'Update line 81 to line 81.'}, {'mode': 'update', 'src_line': 83, 'dest_line': 83, 'str_diff': [[[4, 6]], [[4, 4]]], 'indent_offset': 0, 'edit_action': 'Update line 83 to line 83.'}, {'mode': 'update', 'src_line': 85, 'dest_line': 85, 'str_diff': [[[4, 30]], [[4, 4]]], 'indent_offset': 0, 'edit_action': 'Update line 85 to line 85.'}, {'mode': 'update', 'src_line': 87, 'dest_line': 87, 'str_diff': [[[18, 24]], [[18, 24]]], 'indent_offset': 0, 'edit_action': 'Update line 87 to line 87.'}, {'mode': 'delete', 'src_line': 89, 'dest_line': 89, 'edit_action': 'Delete line 89.'}, {'mode': 'delete', 'src_line': 97, 'dest_line': 97, 'edit_action': 'Delete line 97.'}]","0","0","4","0","0","0","0","96.7382"
"4243","365","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberStatisticsInfoMapper.xml",,,"6","4","0","[{'mode': 'update', 'src_line': 108, 'dest_line': 108, 'str_diff': [[[15, 21]], [[15, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 108 to line 108.'}, {'mode': 'delete', 'src_line': 109, 'dest_line': 108, 'edit_action': 'Delete line 109.'}, {'mode': 'delete', 'src_line': 110, 'dest_line': 109, 'edit_action': 'Delete line 110.'}, {'mode': 'update', 'src_line': 133, 'dest_line': 133, 'str_diff': [[[15, 21]], [[15, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 133 to line 133.'}, {'mode': 'delete', 'src_line': 134, 'dest_line': 134, 'edit_action': 'Delete line 134.'}, {'mode': 'delete', 'src_line': 135, 'dest_line': 135, 'edit_action': 'Delete line 135.'}]","0","0","2","0","0","0","0","76.7027"
"4244","366","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberTagMapper.xml",,,"6","0","0","[{'mode': 'update', 'src_line': 74, 'dest_line': 74, 'str_diff': [[[14, 20]], [[14, 19]]], 'indent_offset': 0, 'edit_action': 'Update line 74 to line 74.'}, {'mode': 'merge', 'src_line': 76, 'dest_line': 76, 'block_length': 2, 'edit_action': 'Merge lines 76-77 to line 76.'}, {'mode': 'merge', 'src_line': 78, 'dest_line': 78, 'block_length': 2, 'edit_action': 'Merge lines 78-79 to line 78.'}, {'mode': 'update', 'src_line': 84, 'dest_line': 84, 'str_diff': [[[14, 20]], [[14, 19]]], 'indent_offset': 0, 'edit_action': 'Update line 84 to line 84.'}, {'mode': 'merge', 'src_line': 87, 'dest_line': 87, 'block_length': 4, 'edit_action': 'Merge lines 87-90 to line 87.'}, {'mode': 'merge', 'src_line': 90, 'dest_line': 90, 'block_length': 4, 'edit_action': 'Merge lines 90-93 to line 90.'}]","0","0","2","0","0","0","4","108.191"
"4245","367","XML","24","mall","390132d9e855a765cc5acd28b00393b43228300f",,"UmsMemberTaskMapper.xml",,,"6","4","0","[{'mode': 'update', 'src_line': 55, 'dest_line': 55, 'str_diff': [[[14, 20]], [[14, 19]]], 'indent_offset': 0, 'edit_action': 'Update line 55 to line 55.'}, {'mode': 'delete', 'src_line': 57, 'dest_line': 57, 'edit_action': 'Delete line 57.'}, {'mode': 'delete', 'src_line': 58, 'dest_line': 58, 'edit_action': 'Delete line 58.'}, {'mode': 'update', 'src_line': 66, 'dest_line': 66, 'str_diff': [[[14, 20]], [[14, 19]]], 'indent_offset': 0, 'edit_action': 'Update line 66 to line 66.'}, {'mode': 'delete', 'src_line': 69, 'dest_line': 69, 'edit_action': 'Delete line 69.'}, {'mode': 'delete', 'src_line': 73, 'dest_line': 73, 'edit_action': 'Delete line 73.'}]","0","0","2","0","0","0","0","59.6911"
"4246","368","XML","24","mall","bc3c569616c00f03541ebfcbbb3ef7cd6cfa28f4",,"generatorConfig.xml",,,"1","0","0","[{'mode': 'update', 'src_line': 13, 'dest_line': 13, 'indent_offset': 0, 'str_diff': [[[0, 14]], [[0, 54]]], 'edit_action': 'Update line 13 to line 13.'}]","0","0","1","0","0","0","0","25.6529"
"4247","369","XML","24","mall","cd1dd9190afae2dd865f4eccb63e1572d720199c",,"pom.xml",,,"8","0","8","[{'mode': 'insert', 'dest_line': 38, 'edit_action': 'Insert line 38.'}, {'mode': 'insert', 'dest_line': 45, 'edit_action': 'Insert line 45.'}, {'mode': 'insert', 'dest_line': 56, 'edit_action': 'Insert line 56.'}, {'mode': 'insert', 'dest_line': 57, 'edit_action': 'Insert line 57.'}, {'mode': 'insert', 'dest_line': 58, 'edit_action': 'Insert line 58.'}, {'mode': 'insert', 'dest_line': 59, 'edit_action': 'Insert line 59.'}, {'mode': 'insert', 'dest_line': 60, 'edit_action': 'Insert line 60.'}, {'mode': 'insert', 'dest_line': 61, 'edit_action': 'Insert line 61.'}]","0","0","0","0","0","0","0","147.285"
"4248","371","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsHelpMapper.xml",,,"1","0","0","[{'mode': 'copy', 'src_line': 3, 'dest_line': 151, 'block_length': 148, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 148-line block from line 3 to line 151.'}]","1","0","0","0","0","0","0","47.9329"
"4249",,"XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsMemberReportMapper.xml",,,"22","0","0","[{'mode': 'copy', 'src_line': 29, 'dest_line': 107, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 29 to line 107.'}, {'mode': 'copy', 'src_line': 29, 'dest_line': 210, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 29 to line 210.'}, {'mode': 'copy', 'src_line': 33, 'dest_line': 112, 'block_length': 19, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 19-line block from line 33 to line 112.'}, {'mode': 'copy', 'src_line': 33, 'dest_line': 215, 'block_length': 19, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 19-line block from line 33 to line 215.'}, {'mode': 'copy', 'src_line': 53, 'dest_line': 132, 'block_length': 19, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 19-line block from line 53 to line 132.'}, {'mode': 'copy', 'src_line': 53, 'dest_line': 235, 'block_length': 19, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 19-line block from line 53 to line 235.'}, {'mode': 'copy', 'src_line': 73, 'dest_line': 152, 'block_length': 3, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 3-line block from line 73 to line 152.'}, {'mode': 'copy', 'src_line': 73, 'dest_line': 255, 'block_length': 3, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 3-line block from line 73 to line 255.'}, {'mode': 'copy', 'src_line': 77, 'dest_line': 156, 'block_length': 15, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 15-line block from line 77 to line 156.'}, {'mode': 'copy', 'src_line': 77, 'dest_line': 259, 'block_length': 15, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 15-line block from line 77 to line 259.'}, {'mode': 'copy', 'src_line': 93, 'dest_line': 172, 'block_length': 5, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 5-line block from line 93 to line 172.'}, {'mode': 'copy', 'src_line': 93, 'dest_line': 275, 'block_length': 5, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 5-line block from line 93 to line 275.'}, {'mode': 'copy', 'src_line': 99, 'dest_line': 178, 'block_length': 15, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 15-line block from line 99 to line 178.'}, {'mode': 'copy', 'src_line': 99, 'dest_line': 281, 'block_length': 15, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 15-line block from line 99 to line 281.'}, {'mode': 'copy', 'src_line': 115, 'dest_line': 194, 'block_length': 29, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 29-line block from line 115 to line 194.'}, {'mode': 'copy', 'src_line': 115, 'dest_line': 297, 'block_length': 29, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 29-line block from line 115 to line 297.'}, {'mode': 'copy', 'src_line': 145, 'dest_line': 224, 'block_length': 7, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 7-line block from line 145 to line 224.'}, {'mode': 'copy', 'src_line': 145, 'dest_line': 327, 'block_length': 7, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 7-line block from line 145 to line 327.'}, {'mode': 'copy', 'src_line': 153, 'dest_line': 232, 'block_length': 29, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 29-line block from line 153 to line 232.'}, {'mode': 'copy', 'src_line': 153, 'dest_line': 335, 'block_length': 29, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 29-line block from line 153 to line 335.'}, {'mode': 'copy', 'src_line': 183, 'dest_line': 262, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 183 to line 262.'}, {'mode': 'copy', 'src_line': 183, 'dest_line': 365, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 183 to line 365.'}]","22","0","0","0","0","0","0","99.6022"
"4250",,"XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsSubjectCategoryMapper.xml",,,"30","0","0","[{'mode': 'copy', 'src_line': 29, 'dest_line': 105, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 29 to line 105.'}, {'mode': 'copy', 'src_line': 33, 'dest_line': 109, 'block_length': 14, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 14-line block from line 33 to line 109.'}, {'mode': 'copy', 'src_line': 49, 'dest_line': 123, 'block_length': 14, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 14-line block from line 49 to line 123.'}, {'mode': 'copy', 'src_line': 65, 'dest_line': 137, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 65 to line 137.'}, {'mode': 'copy', 'src_line': 73, 'dest_line': 143, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 73 to line 143.'}, {'mode': 'copy', 'src_line': 95, 'dest_line': 163, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 95 to line 163.'}, {'mode': 'copy', 'src_line': 117, 'dest_line': 183, 'block_length': 10, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 10-line block from line 117 to line 183.'}, {'mode': 'copy', 'src_line': 129, 'dest_line': 193, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 129 to line 193.'}, {'mode': 'copy', 'src_line': 151, 'dest_line': 213, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 151 to line 213.'}, {'mode': 'copy', 'src_line': 173, 'dest_line': 233, 'block_length': 18, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 18-line block from line 173 to line 233.'}, {'mode': 'copy', 'src_line': 193, 'dest_line': 251, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 193 to line 251.'}, {'mode': 'copy', 'src_line': 215, 'dest_line': 271, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 215 to line 271.'}, {'mode': 'copy', 'src_line': 237, 'dest_line': 291, 'block_length': 18, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 18-line block from line 237 to line 291.'}, {'mode': 'copy', 'src_line': 257, 'dest_line': 309, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 257 to line 309.'}, {'mode': 'copy', 'src_line': 279, 'dest_line': 329, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 279 to line 329.'}, {'mode': 'copy', 'src_line': 29, 'dest_line': 181, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 29 to line 181.'}, {'mode': 'copy', 'src_line': 33, 'dest_line': 185, 'block_length': 14, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 14-line block from line 33 to line 185.'}, {'mode': 'copy', 'src_line': 49, 'dest_line': 199, 'block_length': 14, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 14-line block from line 49 to line 199.'}, {'mode': 'copy', 'src_line': 65, 'dest_line': 213, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 65 to line 213.'}, {'mode': 'copy', 'src_line': 73, 'dest_line': 219, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 73 to line 219.'}, {'mode': 'copy', 'src_line': 95, 'dest_line': 239, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 95 to line 239.'}, {'mode': 'copy', 'src_line': 117, 'dest_line': 259, 'block_length': 10, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 10-line block from line 117 to line 259.'}, {'mode': 'copy', 'src_line': 129, 'dest_line': 269, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 129 to line 269.'}, {'mode': 'copy', 'src_line': 151, 'dest_line': 289, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 151 to line 289.'}, {'mode': 'copy', 'src_line': 173, 'dest_line': 309, 'block_length': 18, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 18-line block from line 173 to line 309.'}, {'mode': 'copy', 'src_line': 193, 'dest_line': 329, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 193 to line 329.'}, {'mode': 'copy', 'src_line': 215, 'dest_line': 349, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 215 to line 349.'}, {'mode': 'copy', 'src_line': 237, 'dest_line': 369, 'block_length': 18, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 18-line block from line 237 to line 369.'}, {'mode': 'copy', 'src_line': 257, 'dest_line': 389, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 257 to line 389.'}, {'mode': 'copy', 'src_line': 279, 'dest_line': 409, 'block_length': 20, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 20-line block from line 279 to line 409.'}]","30","0","0","0","0","0","0","78.8323"
"4251","376","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsSubjectCommentMapper.xml",,,"2","0","0","[{'mode': 'copy', 'src_line': 3, 'dest_line': 101, 'block_length': 98, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 98-line block from line 3 to line 101.'}, {'mode': 'copy', 'src_line': 3, 'dest_line': 200, 'block_length': 98, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 98-line block from line 3 to line 200.'}]","2","0","0","0","0","0","0","91.7569"
"4252","378","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsSubjectProductRelationMapper.xml",,,"2","0","0","[{'mode': 'copy', 'src_line': 29, 'dest_line': 102, 'block_length': 73, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 73-line block from line 29 to line 102.'}, {'mode': 'copy', 'src_line': 29, 'dest_line': 175, 'block_length': 73, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 73-line block from line 29 to line 175.'}]","2","0","0","0","0","0","0","55.8191"
"4253","380","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"CmsTopicCommentMapper.xml",,,"2","0","0","[{'mode': 'copy', 'src_line': 2, 'dest_line': 173, 'block_length': 171, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 171-line block from line 2 to line 173.'}, {'mode': 'copy', 'src_line': 2, 'dest_line': 346, 'block_length': 171, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 171-line block from line 2 to line 346.'}]","2","0","0","0","0","0","0","47.5465"
"4254","382","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"OmsCompanyAddressMapper.xml",,,"30","0","0","[{'mode': 'copy', 'src_line': 7, 'dest_line': 107, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 7 to line 107.'}, {'mode': 'copy', 'src_line': 7, 'dest_line': 207, 'block_length': 9, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 9-line block from line 7 to line 207.'}, {'mode': 'copy', 'src_line': 17, 'dest_line': 117, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 17 to line 117.'}, {'mode': 'copy', 'src_line': 17, 'dest_line': 217, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 17 to line 217.'}, {'mode': 'copy', 'src_line': 42, 'dest_line': 142, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 42 to line 142.'}, {'mode': 'copy', 'src_line': 42, 'dest_line': 242, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 42 to line 242.'}, {'mode': 'copy', 'src_line': 67, 'dest_line': 167, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 67 to line 167.'}, {'mode': 'copy', 'src_line': 67, 'dest_line': 267, 'block_length': 25, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 25-line block from line 67 to line 267.'}, {'mode': 'copy', 'src_line': 92, 'dest_line': 192, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 92 to line 192.'}, {'mode': 'copy', 'src_line': 92, 'dest_line': 292, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 92 to line 292.'}, {'mode': 'copy', 'src_line': 126, 'dest_line': 226, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 126 to line 226.'}, {'mode': 'copy', 'src_line': 126, 'dest_line': 326, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 126 to line 326.'}, {'mode': 'copy', 'src_line': 160, 'dest_line': 260, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 160 to line 260.'}, {'mode': 'copy', 'src_line': 160, 'dest_line': 360, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 160 to line 360.'}, {'mode': 'copy', 'src_line': 194, 'dest_line': 294, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 194 to line 294.'}, {'mode': 'copy', 'src_line': 194, 'dest_line': 394, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 194 to line 394.'}, {'mode': 'copy', 'src_line': 228, 'dest_line': 328, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 228 to line 328.'}, {'mode': 'copy', 'src_line': 228, 'dest_line': 428, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 228 to line 428.'}, {'mode': 'copy', 'src_line': 262, 'dest_line': 362, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 262 to line 362.'}, {'mode': 'copy', 'src_line': 262, 'dest_line': 462, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 262 to line 462.'}, {'mode': 'copy', 'src_line': 296, 'dest_line': 396, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 296 to line 396.'}, {'mode': 'copy', 'src_line': 296, 'dest_line': 496, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 296 to line 496.'}, {'mode': 'copy', 'src_line': 330, 'dest_line': 430, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 330 to line 430.'}, {'mode': 'copy', 'src_line': 330, 'dest_line': 530, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 330 to line 530.'}, {'mode': 'copy', 'src_line': 364, 'dest_line': 464, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 364 to line 464.'}, {'mode': 'copy', 'src_line': 364, 'dest_line': 564, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 364 to line 564.'}, {'mode': 'copy', 'src_line': 398, 'dest_line': 498, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 398 to line 498.'}, {'mode': 'copy', 'src_line': 398, 'dest_line': 598, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 398 to line 598.'}, {'mode': 'copy', 'src_line': 432, 'dest_line': 532, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 432 to line 532.'}, {'mode': 'copy', 'src_line': 432, 'dest_line': 632, 'block_length': 34, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 34-line block from line 432 to line 632.'}]","30","0","0","0","0","0","0","50.8656"
"4255","383","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"OmsOrderItemMapper.xml",,,"1","0","0","[{'mode': 'copy', 'src_line': 2, 'dest_line': 33, 'block_length': 188, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 188-line block from line 2 to line 33.'}]","1","0","0","0","0","0","0","111.759"
"4256","385","XML","24","mall","f603ca624dbf0876d79c796155455f94430c3cb2",,"OmsOrderOperateHistoryMapper.xml",,,"2","0","0","[{'mode': 'copy', 'src_line': 29, 'dest_line': 105, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 29 to line 105.'}, {'mode': 'copy', 'src_line': 29, 'dest_line': 181, 'block_length': 6, 'indent_offset': 0, 'updates': [], 'edit_action': 'Copy a 6-line block from line 29 to line 181.'}]","2","0","0","0","0","0","0","30.5827"
