"Id","DiffId","Language","ProjId","ProjName","CommitSha","CommitMessage","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","EditScript","nCopies","nMoves","nUpdates","nCUpdates","nMUpdates","nSplits","nMerges","RunTime"
"51","2059","Python","1","ansible","9681e1fa045406eeacae202a4269e68abeb7f834",,"__init__.py",,,"21","0","21","[{'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 16, 'edit_action': 'Insert line 16.'}, {'mode': 'insert', 'dest_line': 17, 'edit_action': 'Insert line 17.'}, {'mode': 'insert', 'dest_line': 18, 'edit_action': 'Insert line 18.'}, {'mode': 'insert', 'dest_line': 19, 'edit_action': 'Insert line 19.'}, {'mode': 'insert', 'dest_line': 20, 'edit_action': 'Insert line 20.'}, {'mode': 'insert', 'dest_line': 21, 'edit_action': 'Insert line 21.'}]","0","0","0","0","0","0","0","16.265"
"52","2060","Python","1","ansible","a3a426b4c55c44a5dcfe5f1b625ed36f7cc5c5b0",,"scripts.py",,,"15","0","15","[{'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}]","0","0","0","0","0","0","0","17.0306"
"54","2062","Python","1","ansible","ab17f6f44e8fc3c15549b6ff4b5c752ef1a79bd9",,"scripts.py",,,"3","0","0","[{'mode': 'update', 'src_line': 23, 'dest_line': 23, 'indent_offset': 0, 'str_diff': [[[24, 24]], [[24, 24]]], 'edit_action': 'Update line 23 to line 23.'}, {'mode': 'update', 'src_line': 25, 'dest_line': 25, 'indent_offset': 0, 'str_diff': [[[24, 24], [29, 37]], [[24, 24], [29, 41]]], 'edit_action': 'Update line 25 to line 25.'}, {'mode': 'update', 'src_line': 31, 'dest_line': 31, 'indent_offset': 0, 'str_diff': [[[24, 24]], [[24, 24]]], 'edit_action': 'Update line 31 to line 31.'}]","0","0","3","0","0","0","0","42.9772"
"55","2063","Python","1","ansible","ab266472be140884a937572a9700730b23ead51d",,"runner.py",,,"8","5","3","[{'mode': 'delete', 'src_line': 117, 'edit_action': 'Delete line 117.'}, {'mode': 'delete', 'src_line': 118, 'edit_action': 'Delete line 118.'}, {'mode': 'delete', 'src_line': 119, 'edit_action': 'Delete line 119.'}, {'mode': 'delete', 'src_line': 120, 'edit_action': 'Delete line 120.'}, {'mode': 'delete', 'src_line': 121, 'edit_action': 'Delete line 121.'}, {'mode': 'insert', 'dest_line': 117, 'edit_action': 'Insert line 117.'}, {'mode': 'insert', 'dest_line': 118, 'edit_action': 'Insert line 118.'}, {'mode': 'insert', 'dest_line': 119, 'edit_action': 'Insert line 119.'}]","0","0","0","0","0","0","0","105.487"
"56","2064","Python","1","ansible","ab408b0000d4e559c90db931e3dd6666e9463546",,"playbook.py",,,"25","4","19","[{'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 19, 'edit_action': 'Insert line 19.'}, {'mode': 'insert', 'dest_line': 21, 'edit_action': 'Insert line 21.'}, {'mode': 'delete', 'src_line': 22, 'edit_action': 'Delete line 22.'}, {'mode': 'delete', 'src_line': 23, 'edit_action': 'Delete line 23.'}, {'mode': 'delete', 'src_line': 74, 'edit_action': 'Delete line 74.'}, {'mode': 'delete', 'src_line': 75, 'edit_action': 'Delete line 75.'}, {'mode': 'update', 'src_line': 76, 'dest_line': 76, 'indent_offset': 0, 'str_diff': [[[0, 20]], [[0, 34]]], 'edit_action': 'Update line 76 to line 76.'}, {'mode': 'insert', 'dest_line': 77, 'edit_action': 'Insert line 77.'}, {'mode': 'insert', 'dest_line': 78, 'edit_action': 'Insert line 78.'}, {'mode': 'insert', 'dest_line': 79, 'edit_action': 'Insert line 79.'}, {'mode': 'insert', 'dest_line': 80, 'edit_action': 'Insert line 80.'}, {'mode': 'insert', 'dest_line': 81, 'edit_action': 'Insert line 81.'}, {'mode': 'insert', 'dest_line': 82, 'edit_action': 'Insert line 82.'}, {'mode': 'insert', 'dest_line': 83, 'edit_action': 'Insert line 83.'}, {'mode': 'insert', 'dest_line': 84, 'edit_action': 'Insert line 84.'}, {'mode': 'insert', 'dest_line': 85, 'edit_action': 'Insert line 85.'}, {'mode': 'insert', 'dest_line': 86, 'edit_action': 'Insert line 86.'}, {'mode': 'insert', 'dest_line': 87, 'edit_action': 'Insert line 87.'}, {'mode': 'insert', 'dest_line': 88, 'edit_action': 'Insert line 88.'}, {'mode': 'insert', 'dest_line': 89, 'edit_action': 'Insert line 89.'}, {'mode': 'insert', 'dest_line': 90, 'edit_action': 'Insert line 90.'}, {'mode': 'insert', 'dest_line': 91, 'edit_action': 'Insert line 91.'}, {'mode': 'insert', 'dest_line': 92, 'edit_action': 'Insert line 92.'}, {'mode': 'update', 'src_line': 150, 'dest_line': 150, 'indent_offset': 0, 'str_diff': [[[11, 14]], [[11, 20]]], 'edit_action': 'Update line 150 to line 150.'}]","0","0","2","0","0","0","0","151.277"
"57","2065","Python","1","ansible","ab408b0000d4e559c90db931e3dd6666e9463546",,"utils.py",,,"8","0","8","[{'mode': 'insert', 'dest_line': 165, 'edit_action': 'Insert line 165.'}, {'mode': 'insert', 'dest_line': 166, 'edit_action': 'Insert line 166.'}, {'mode': 'insert', 'dest_line': 167, 'edit_action': 'Insert line 167.'}, {'mode': 'insert', 'dest_line': 168, 'edit_action': 'Insert line 168.'}, {'mode': 'insert', 'dest_line': 169, 'edit_action': 'Insert line 169.'}, {'mode': 'insert', 'dest_line': 170, 'edit_action': 'Insert line 170.'}, {'mode': 'insert', 'dest_line': 171, 'edit_action': 'Insert line 171.'}, {'mode': 'insert', 'dest_line': 172, 'edit_action': 'Insert line 172.'}]","0","0","0","0","0","0","0","34.2274"
"59","2068","Python","1","ansible","b44ae0af90cf920212ee49bd11a5ec83dd681c74",,"runner.py",,,"29","0","0","[{'mode': 'move', 'move_type': 'h', 'src_line': 30, 'dest_line': 30, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 30 to line 30 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 38, 'dest_line': 38, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 38 to line 38 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 46, 'dest_line': 46, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 46 to line 46 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 54, 'dest_line': 54, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 54 to line 54 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 62, 'dest_line': 62, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 62 to line 62 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 70, 'dest_line': 70, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 70 to line 70 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 78, 'dest_line': 78, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 78 to line 78 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 86, 'dest_line': 86, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 86 to line 86 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 94, 'dest_line': 94, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 94 to line 94 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 102, 'dest_line': 102, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 102 to line 102 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 110, 'dest_line': 110, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 110 to line 110 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 118, 'dest_line': 118, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 118 to line 118 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 126, 'dest_line': 126, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 126 to line 126 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 134, 'dest_line': 134, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 134 to line 134 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 142, 'dest_line': 142, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 142 to line 142 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 150, 'dest_line': 150, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 150 to line 150 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 158, 'dest_line': 158, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 158 to line 158 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 166, 'dest_line': 166, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 166 to line 166 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 174, 'dest_line': 174, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 174 to line 174 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 182, 'dest_line': 182, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 182 to line 182 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 190, 'dest_line': 190, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 190 to line 190 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 198, 'dest_line': 198, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 198 to line 198 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 206, 'dest_line': 206, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 206 to line 206 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 214, 'dest_line': 214, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 214 to line 214 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 222, 'dest_line': 222, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 222 to line 222 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 230, 'dest_line': 230, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 230 to line 230 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 238, 'dest_line': 238, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 238 to line 238 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 246, 'dest_line': 246, 'block_length': 8, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 8-line block from line 246 to line 246 with moving right 4 whitespaces.'}, {'mode': 'move', 'move_type': 'h', 'src_line': 254, 'dest_line': 254, 'block_length': 4, 'indent_offset': 4, 'updates': [], 'edit_action': 'Move a 4-line block from line 254 to line 254 with moving right 4 whitespaces.'}]","0","29","0","0","0","0","0","55.5198"
"60","2069","Python","1","ansible","ba9468266f6bd9b19583ae9f2870f845a09ab24c",,"playbook.py",,,"2","0","1","[{'mode': 'insert', 'dest_line': 24, 'edit_action': 'Insert line 24.'}, {'mode': 'split', 'src_line': 112, 'dest_line': 113, 'block_length': 3, 'edit_action': 'Split line 112 to lines 113-115.'}]","0","0","0","0","0","1","0","25.958"
"61",,"Python","1","ansible","bd37864242907f780162e7af87506a5f450579bc",,"__init__.py",,,"8","0","3","[{'mode': 'insert', 'dest_line': 41, 'edit_action': 'Insert line 41.'}, {'mode': 'split', 'src_line': 90, 'dest_line': 91, 'block_length': 5, 'edit_action': 'Split line 90 to lines 91-95.'}, {'mode': 'split', 'src_line': 101, 'dest_line': 106, 'block_length': 6, 'edit_action': 'Split line 101 to lines 106-111.'}, {'mode': 'update', 'src_line': 102, 'dest_line': 112, 'indent_offset': 0, 'str_diff': [[[8, 36]], [[8, 42]]], 'edit_action': 'Update line 102 to line 112.'}, {'mode': 'insert', 'dest_line': 163, 'edit_action': 'Insert line 163.'}, {'mode': 'insert', 'dest_line': 166, 'edit_action': 'Insert line 166.'}, {'mode': 'update', 'src_line': 163, 'dest_line': 180, 'indent_offset': 0, 'str_diff': [[[11, 17]], [[11, 15]]], 'edit_action': 'Update line 163 to line 180.'}, {'mode': 'update', 'src_line': 165, 'dest_line': 182, 'indent_offset': 0, 'str_diff': [[[11, 23]], [[11, 16]]], 'edit_action': 'Update line 165 to line 182.'}]","0","0","3","0","0","2","0","60.0759"
"62","2071","Python","1","ansible","bd7a71bb29d0fc26ed6fbae802018d06ddefc346",,"runner.py",,,"15","4","11","[{'mode': 'insert', 'dest_line': 24, 'edit_action': 'Insert line 24.'}, {'mode': 'delete', 'src_line': 30, 'edit_action': 'Delete line 30.'}, {'mode': 'delete', 'src_line': 31, 'edit_action': 'Delete line 31.'}, {'mode': 'delete', 'src_line': 32, 'edit_action': 'Delete line 32.'}, {'mode': 'delete', 'src_line': 33, 'edit_action': 'Delete line 33.'}, {'mode': 'insert', 'dest_line': 31, 'edit_action': 'Insert line 31.'}, {'mode': 'insert', 'dest_line': 32, 'edit_action': 'Insert line 32.'}, {'mode': 'insert', 'dest_line': 33, 'edit_action': 'Insert line 33.'}, {'mode': 'insert', 'dest_line': 34, 'edit_action': 'Insert line 34.'}, {'mode': 'insert', 'dest_line': 35, 'edit_action': 'Insert line 35.'}, {'mode': 'insert', 'dest_line': 36, 'edit_action': 'Insert line 36.'}, {'mode': 'insert', 'dest_line': 37, 'edit_action': 'Insert line 37.'}, {'mode': 'insert', 'dest_line': 38, 'edit_action': 'Insert line 38.'}, {'mode': 'insert', 'dest_line': 39, 'edit_action': 'Insert line 39.'}, {'mode': 'insert', 'dest_line': 40, 'edit_action': 'Insert line 40.'}]","0","0","0","0","0","0","0","54.7383"
"63","2072","Python","1","ansible","be4cb64c92d5f77aab4d4ad8ae2a5fb6fcfd2e97",,"constants.py",,,"18","0","18","[{'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 16, 'edit_action': 'Insert line 16.'}, {'mode': 'insert', 'dest_line': 17, 'edit_action': 'Insert line 17.'}, {'mode': 'insert', 'dest_line': 18, 'edit_action': 'Insert line 18.'}]","0","0","0","0","0","0","0","14.6095"
"64","2073","Python","1","ansible","be4cb64c92d5f77aab4d4ad8ae2a5fb6fcfd2e97",,"playbook.py",,,"36","20","16","[{'mode': 'delete', 'src_line': 1, 'edit_action': 'Delete line 1.'}, {'mode': 'delete', 'src_line': 2, 'edit_action': 'Delete line 2.'}, {'mode': 'delete', 'src_line': 3, 'edit_action': 'Delete line 3.'}, {'mode': 'delete', 'src_line': 4, 'edit_action': 'Delete line 4.'}, {'mode': 'delete', 'src_line': 5, 'edit_action': 'Delete line 5.'}, {'mode': 'delete', 'src_line': 6, 'edit_action': 'Delete line 6.'}, {'mode': 'delete', 'src_line': 7, 'edit_action': 'Delete line 7.'}, {'mode': 'delete', 'src_line': 8, 'edit_action': 'Delete line 8.'}, {'mode': 'delete', 'src_line': 9, 'edit_action': 'Delete line 9.'}, {'mode': 'delete', 'src_line': 10, 'edit_action': 'Delete line 10.'}, {'mode': 'delete', 'src_line': 11, 'edit_action': 'Delete line 11.'}, {'mode': 'delete', 'src_line': 12, 'edit_action': 'Delete line 12.'}, {'mode': 'delete', 'src_line': 13, 'edit_action': 'Delete line 13.'}, {'mode': 'delete', 'src_line': 14, 'edit_action': 'Delete line 14.'}, {'mode': 'delete', 'src_line': 15, 'edit_action': 'Delete line 15.'}, {'mode': 'delete', 'src_line': 16, 'edit_action': 'Delete line 16.'}, {'mode': 'delete', 'src_line': 17, 'edit_action': 'Delete line 17.'}, {'mode': 'delete', 'src_line': 18, 'edit_action': 'Delete line 18.'}, {'mode': 'delete', 'src_line': 19, 'edit_action': 'Delete line 19.'}, {'mode': 'delete', 'src_line': 20, 'edit_action': 'Delete line 20.'}, {'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 16, 'edit_action': 'Insert line 16.'}]","0","0","0","0","0","0","0","58.308"
"65","2074","Python","1","ansible","be4cb64c92d5f77aab4d4ad8ae2a5fb6fcfd2e97",,"runner.py",,,"37","20","17","[{'mode': 'delete', 'src_line': 1, 'edit_action': 'Delete line 1.'}, {'mode': 'delete', 'src_line': 2, 'edit_action': 'Delete line 2.'}, {'mode': 'delete', 'src_line': 3, 'edit_action': 'Delete line 3.'}, {'mode': 'delete', 'src_line': 4, 'edit_action': 'Delete line 4.'}, {'mode': 'delete', 'src_line': 5, 'edit_action': 'Delete line 5.'}, {'mode': 'delete', 'src_line': 6, 'edit_action': 'Delete line 6.'}, {'mode': 'delete', 'src_line': 7, 'edit_action': 'Delete line 7.'}, {'mode': 'delete', 'src_line': 8, 'edit_action': 'Delete line 8.'}, {'mode': 'delete', 'src_line': 9, 'edit_action': 'Delete line 9.'}, {'mode': 'delete', 'src_line': 10, 'edit_action': 'Delete line 10.'}, {'mode': 'delete', 'src_line': 11, 'edit_action': 'Delete line 11.'}, {'mode': 'delete', 'src_line': 12, 'edit_action': 'Delete line 12.'}, {'mode': 'delete', 'src_line': 13, 'edit_action': 'Delete line 13.'}, {'mode': 'delete', 'src_line': 14, 'edit_action': 'Delete line 14.'}, {'mode': 'delete', 'src_line': 15, 'edit_action': 'Delete line 15.'}, {'mode': 'delete', 'src_line': 16, 'edit_action': 'Delete line 16.'}, {'mode': 'delete', 'src_line': 17, 'edit_action': 'Delete line 17.'}, {'mode': 'delete', 'src_line': 18, 'edit_action': 'Delete line 18.'}, {'mode': 'delete', 'src_line': 19, 'edit_action': 'Delete line 19.'}, {'mode': 'delete', 'src_line': 20, 'edit_action': 'Delete line 20.'}, {'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 16, 'edit_action': 'Insert line 16.'}, {'mode': 'insert', 'dest_line': 17, 'edit_action': 'Insert line 17.'}]","0","0","0","0","0","0","0","57.4024"
"66","2075","Python","1","ansible","be4cb64c92d5f77aab4d4ad8ae2a5fb6fcfd2e97",,"__init__.py",,,"17","0","17","[{'mode': 'insert', 'dest_line': 1, 'edit_action': 'Insert line 1.'}, {'mode': 'insert', 'dest_line': 2, 'edit_action': 'Insert line 2.'}, {'mode': 'insert', 'dest_line': 3, 'edit_action': 'Insert line 3.'}, {'mode': 'insert', 'dest_line': 4, 'edit_action': 'Insert line 4.'}, {'mode': 'insert', 'dest_line': 5, 'edit_action': 'Insert line 5.'}, {'mode': 'insert', 'dest_line': 6, 'edit_action': 'Insert line 6.'}, {'mode': 'insert', 'dest_line': 7, 'edit_action': 'Insert line 7.'}, {'mode': 'insert', 'dest_line': 8, 'edit_action': 'Insert line 8.'}, {'mode': 'insert', 'dest_line': 9, 'edit_action': 'Insert line 9.'}, {'mode': 'insert', 'dest_line': 10, 'edit_action': 'Insert line 10.'}, {'mode': 'insert', 'dest_line': 11, 'edit_action': 'Insert line 11.'}, {'mode': 'insert', 'dest_line': 12, 'edit_action': 'Insert line 12.'}, {'mode': 'insert', 'dest_line': 13, 'edit_action': 'Insert line 13.'}, {'mode': 'insert', 'dest_line': 14, 'edit_action': 'Insert line 14.'}, {'mode': 'insert', 'dest_line': 15, 'edit_action': 'Insert line 15.'}, {'mode': 'insert', 'dest_line': 16, 'edit_action': 'Insert line 16.'}, {'mode': 'insert', 'dest_line': 17, 'edit_action': 'Insert line 17.'}]","0","0","0","0","0","0","0","17.1839"
"67","2076","Python","1","ansible","bed29b7e11eb33133700e1ee518f8cfdb640dc22",,"constants.py",,,"1","0","0","[{'mode': 'update', 'src_line': 26, 'dest_line': 26, 'indent_offset': 0, 'str_diff': [[[28, 29]], [[28, 29]]], 'edit_action': 'Update line 26 to line 26.'}]","0","0","1","0","0","0","0","12.5431"
"68","2077","Python","1","ansible","bed29b7e11eb33133700e1ee518f8cfdb640dc22",,"playbook.py",,,"6","0","0","[{'mode': 'update', 'src_line': 107, 'dest_line': 106, 'indent_offset': 0, 'str_diff': [[[0, 55]], [[0, 65]]], 'edit_action': 'Update line 107 to line 106.'}, {'mode': 'update', 'src_line': 133, 'dest_line': 132, 'indent_offset': 0, 'str_diff': [[[0, 27]], [[0, 26]]], 'edit_action': 'Update line 133 to line 132.'}, {'mode': 'update', 'src_line': 135, 'dest_line': 134, 'indent_offset': 0, 'str_diff': [[[0, 32]], [[0, 31]]], 'edit_action': 'Update line 135 to line 134.'}, {'mode': 'split', 'src_line': 241, 'dest_line': 241, 'block_length': 2, 'edit_action': 'Split line 241 to lines 241-242.'}, {'mode': 'update', 'src_line': 244, 'dest_line': 245, 'indent_offset': 0, 'str_diff': [[[0, 67]], [[0, 41]]], 'edit_action': 'Update line 244 to line 245.'}, {'mode': 'split', 'src_line': 253, 'dest_line': 254, 'block_length': 2, 'edit_action': 'Split line 253 to lines 254-255.'}]","0","0","4","0","0","2","0","113.18"
